age,agecat,degree,educ,emailhrs,hrs1,ndegree,netcat,nethrs,sex,sphrs1,srcheng2,tvhours,usecomp,usemail,usenet,useweb,webhrs,hapmar,happy,speduc,rincome,life,income,maeduc,paeduc,marital,postlife,pres96,richwork,satjob,sibs,spdeg,spwrksta,vote96,wrkstat,zodiac,incomdol,rincdol,husbeduc,wifeduc,husbhr,wifehr,husbft,wifeft,cpldifed,prtdifed
30,2,3,16,.166666666666667,40,2,3,1.16666666666667,2,40,1,3,1,1,1,1,1,2,2,16,10,1,19,13,14,1,1,3,2,2,0,3,1,1,1,7,55000,13750,16,16,40,40,1,1,0,1
23,1,1,14,40,40,1,5,80,2,-1,1,-1,1,1,1,1,40,1,1,14,14,2,14,16,97,1,0,0,1,2,1,1,7,2,1,1,23750,23750,14,14, ,40,0,1,0, 
50,4,1,12,1,-1,1,2,1,2,52,0,-1,1,1,1,0,0,2,1,12,24,1,24,11,6,1,0,1,0,1,4,1,1,1,7,9,-1,-1,12,12,52, ,1,0,0,-5
55,4,1,12,-1,-1,1,1,-1,2,55,0,5,1,0,0,0,-1,1,1,14,0,0,20,12,12,1,1,2,0,9,2,2,1,1,7,10,67500,-2,14,12,55, ,1,0,2,0
44,3,1,12,-1,59,1,1,-1,1,-1,0,2,1,0,0,0,-1,0,2,97,18,0,18,98,98,3,1,3,0,2,2,7,0,1,1,4,45000,45000, , , , , , , , 
29,1,3,18,50,60,2,5,70,1,-1,1,2,1,1,1,1,20,0,2,97,20,2,20,20,20,5,1,1,2,2,1,7,0,1,1,11,67500,67500, , , , , , , ,0
38,2,1,10,-1,-1,1,1,-1,2,40,0,1,1,0,0,0,-1,1,1,10,24,1,24,10,12,1,1,2,1,1,3,1,1,1,3,12,-1,-1,10,10,40, ,1,0,0,2
44,3,3,16,6,20,2,5,12,2,-1,1,3,1,1,1,1,6,0,1,97,2,0,17,11,13,5,1,2,0,1,5,7,0,1,2,3,37500,2000, , , , , , , ,2
49,3,3,18,3,40,2,5,18,1,-1,10,3,0,1,1,1,15,0,2,97,17,2,17,12,14,3,2,1,1,4,1,7,0,1,1,5,37500,37500, , , , , , , ,2
86,5,1,14,-1,-1,1,1,-1,2,-1,0,3,0,0,0,0,-1,0,2,97,0,0,9,9,98,2,2,1,0,0,0,7,0,1,5,7,11250,-2, , , , , , , , 
62,5,1,12,-1,-1,1,1,-1,2,42,0,-1,1,0,0,0,-1,1,1,15,24,1,24,8,8,1,0,0,1,1,4,1,1,2,3,7,-1,-1,15,12,42, ,1,0,3,0
31,2,1,12,6,40,1,4,6,1,-1,0,3,1,1,1,0,0,0,3,97,3,2,19,13,97,4,1,0,2,1,11,7,0,2,1,8,55000,3500, , , , , , , , 
27,1,1,12,-1,35,1,1,-1,2,-1,0,-1,1,0,0,0,-1,0,2,97,11,1,13,10,97,4,0,1,2,2,0,7,0,1,1,5,21250,16250, , , , , , , , 
30,2,1,11,-1,40,1,1,-1,2,-1,0,0,0,0,0,0,-1,0,2,97,24,0,24,11,97,5,8,0,0,2,4,7,0,2,1,5,-1,-1, , , , , , , , 
66,5,0,8,-1,40,0,1,-1,2,-1,0,2,0,0,0,0,-1,0,2,97,10,1,14,12,8,2,1,1,1,2,8,7,0,1,1,3,23750,13750, , , , , , , ,-4
47,3,1,12,-1,89,1,1,-1,2,-1,0,8,0,0,0,0,-1,0,2,97,5,0,5,7,98,4,1,1,0,2,2,7,0,1,1,7,5500,5500, , , , , , , , 
99,5,1,14,-3,44,1,9,-3,1,-1,99,2,9,9,9,9,-3,0,2,97,18,0,18,10,5,3,8,1,0,1,8,7,0,1,1,99,45000,45000, , , , , , , ,-5
30,2,1,12,0,40,1,3,2,2,-1,1,3,1,0,1,1,2,0,1,97,16,1,16,12,12,5,1,1,1,1,2,7,0,1,1,9,32500,32500, , , , , , , ,0
37,2,1,14,2,49,1,4,9,2,-1,1,2,1,1,1,1,7,0,2,97,17,1,17,12,12,5,1,0,1,4,7,7,0,2,1,99,37500,37500, , , , , , , ,0
38,2,3,16,-1,-1,2,1,-1,2,60,0,-1,0,0,0,0,-1,1,1,16,0,1,22,12,14,1,0,2,0,2,2,3,1,1,7,5,100000,-2,16,16,60, ,1,0,0,2
49,3,4,15,10,50,2,5,13,1,-1,9,-1,1,1,1,1,3,1,1,14,23,1,23,12,12,1,0,1,1,1,1,3,6,1,1,9,110000,110000,15,14,50, ,1,0,1,0
64,5,4,17,1,7,2,3,1.5,2,-1,0,-1,1,1,1,1,.5,1,1,11,11,1,20,4,3,1,0,2,2,1,0,1,5,1,2,8,67500,16250,11,17, ,7,0,0,-6,-1
30,2,1,14,-1,50,1,1,-1,1,50,0,2,0,0,0,0,-1,2,1,99,18,0,20,16,16,1,2,0,0,1,2,0,1,2,1,4,67500,45000,14, ,50,50,1,1, ,0
63,5,3,19,1,8,2,3,1.08333333333333,2,-1,0,4,1,1,1,1,.0833333333333333,1,1,99,8,0,20,12,8,1,1,3,0,1,3,0,5,1,2,10,67500,9000, ,19, ,8,0,0, ,-4
63,5,2,14,5,40,2,4,10,2,-1,1,5,1,1,1,1,5,0,1,97,18,1,22,12,98,3,1,2,1,2,1,7,0,1,1,4,100000,45000, , , , , , , , 
62,5,0,11,-1,19,0,1,-1,2,-1,0,6,0,0,0,0,-1,1,1,12,4,1,17,9,98,1,1,1,1,1,7,1,5,1,2,2,37500,4500,12,11, ,19,0,0,1, 
37,2,1,13,1,50,1,3,3,2,-1,0,2,1,1,1,1,2,0,1,97,16,0,16,9,10,5,2,0,0,1,2,7,0,2,1,2,32500,32500, , , , , , , ,1
66,5,0,10,-1,-1,0,1,-1,1,40,0,-1,0,0,0,0,-1,1,1,12,99,1,21,98,98,1,0,2,0,1,2,1,1,1,5,12,82500,-2,10,12, ,40,0,1,-2, 
89,5,0,8,-1,-1,0,1,-1,2,-1,0,8,0,0,0,0,-1,0,2,97,0,0,6,98,97,2,8,1,0,0,4,7,0,1,5,11,6500,-2, , , , , , , , 
63,5,0,10,-1,-1,0,1,-1,1,-1,0,-1,0,0,0,0,-1,0,2,97,0,2,9,8,6,5,0,0,0,2,4,7,0,2,5,10,11250,-2, , , , , , , ,-2
44,3,3,16,25,48,2,5,41,2,55,9,0,1,1,1,1,16,1,2,16,20,0,23,14,97,1,1,2,0,1,7,3,1,1,1,3,110000,67500,16,16,55,48,1,1,0, 
60,5,1,12,-1,45,1,1,-1,1,45,0,4,0,0,0,0,-1,1,1,14,18,1,22,12,97,1,8,3,1,1,0,1,1,1,1,9,100000,45000,12,14,45,45,1,1,-2, 
61,5,3,16,-1,70,2,1,-1,1,-1,0,1,0,0,0,0,-1,0,2,97,20,0,20,98,16,4,1,1,0,1,1,7,0,1,1,11,67500,67500, , , , , , , , 
30,2,3,17,5,-1,2,4,7,1,-1,99,-1,1,1,1,1,2,0,2,97,10,1,10,15,20,5,0,2,0,0,4,7,0,1,6,8,13750,13750, , , , , , , ,5
39,2,2,14,2,24,2,3,3.5,2,45,1,-1,1,1,1,1,1.5,2,2,16,24,2,24,13,97,1,0,3,1,1,3,2,1,1,2,9,-1,-1,16,14,45,24,1,0,2, 
34,2,3,16,.333333333333333,43,2,3,2.33333333333333,1,21,1,1,1,1,1,1,2,1,1,15,19,0,22,12,16,1,1,1,0,2,1,2,2,1,1,7,100000,55000,16,15,43,21,1,0,1,4
38,2,2,14,-1,-1,2,1,-1,1,-1,0,1,1,0,0,0,-1,0,2,97,16,0,16,12,4,4,2,0,0,1,2,7,0,3,3,9,32500,32500, , , , , , , ,-8
83,5,0,11,-1,-1,0,1,-1,2,-1,0,2,0,0,0,0,-1,0,1,97,0,2,11,7,7,5,1,1,0,0,1,7,0,1,5,7,16250,-2, , , , , , , ,0
32,2,1,14,-1,-1,1,1,-1,2,-1,0,2,0,0,0,0,-1,0,2,97,0,0,12,14,10,5,1,0,0,3,1,7,0,2,7,2,18750,-2, , , , , , , ,-4
59,4,2,14,2,36,2,4,7,2,40,8,-1,1,1,1,1,5,1,2,12,24,1,24,12,18,1,0,1,1,2,3,1,1,1,1,4,-1,-1,12,14,40,36,1,1,-2,6
45,3,1,12,10,40,1,5,12,2,-1,99,-1,1,1,1,1,2,0,2,97,16,2,16,8,97,3,0,1,2,1,7,7,0,1,1,11,32500,32500, , , , , , , , 
33,2,1,13,1,55,1,3,3,1,-1,1,3,1,1,1,1,2,2,2,17,15,0,15,13,12,1,1,3,0,2,2,3,7,1,1,12,27500,27500,13,17,55, ,1,0,-4,-1
79,5,0,11,-1,-1,0,1,-1,2,-1,0,3,0,0,0,0,-1,0,2,97,0,2,2,98,98,2,1,3,0,1,10,7,0,1,7,1,2000,-2, , , , , , , , 
40,3,3,16,1,50,2,4,7,2,-1,14,-1,1,1,1,1,6,0,1,97,19,2,19,14,97,5,0,1,1,2,2,7,0,1,1,9,55000,55000, , , , , , , , 
44,3,4,18,4,40,2,4,7,1,-1,1,3,1,1,1,1,3,0,1,97,20,1,20,12,7,3,1,1,1,1,3,7,0,1,1,3,67500,67500, , , , , , , ,-5
48,3,1,12,.25,80,1,2,.25,2,-1,0,3,1,1,1,0,0,0,2,97,10,0,10,12,12,3,1,1,0,1,4,7,0,1,1,6,13750,13750, , , , , , , ,0
53,4,2,14,-1,40,2,1,-1,2,-1,0,2,0,0,0,0,-1,0,1,97,19,0,19,12,12,5,1,1,0,1,3,7,0,1,1,3,55000,55000, , , , , , , ,0
39,2,3,17,8,40,2,5,18,2,-1,1,2,1,1,1,1,10,0,1,97,0,1,24,12,8,5,2,1,2,2,8,7,0,1,1,6,-1,-2, , , , , , , ,-4
32,2,1,12,0,40,1,2,.166666666666667,1,40,0,3,1,0,1,1,.166666666666667,2,2,12,17,2,20,97,18,1,1,0,1,2,4,1,1,2,1,8,67500,37500,12,12,40,40,1,1,0, 
41,3,1,13,-1,77,1,1,-1,1,-1,0,6,0,0,0,0,-1,0,3,97,0,0,98,10,97,5,1,0,0,2,3,7,0,2,1,1,-2,-2, , , , , , , , 
24,1,1,11,-1,40,1,1,-1,2,-1,0,-1,0,0,0,0,-1,0,2,97,14,1,14,12,97,4,0,0,1,2,2,7,0,8,1,12,23750,23750, , , , , , , , 
36,2,1,14,0,50,1,5,20,1,-1,1,1,1,0,1,1,20,0,2,97,17,0,98,12,12,5,1,3,0,2,3,7,0,1,1,10,-2,37500, , , , , , , ,0
24,1,3,16,1,40,2,2,1,2,-1,0,2,1,1,1,0,0,0,2,97,18,2,18,16,18,5,1,0,2,1,1,7,0,2,1,7,45000,45000, , , , , , , ,2
47,3,4,18,5,40,2,4,8,2,-1,1,0,1,1,1,1,3,0,2,97,20,1,20,12,8,5,1,1,1,1,3,7,0,1,1,8,67500,67500, , , , , , , ,-4
67,5,2,14,14,-1,2,5,39,2,-1,11,-1,1,1,1,1,25,0,2,97,0,2,9,3,3,3,0,2,0,0,0,7,0,1,5,12,11250,-2, , , , , , , ,0
41,3,2,14,6,40,2,4,6.75,2,-1,0,1,1,1,1,1,.75,0,2,97,18,0,19,14,97,3,1,1,0,1,6,7,0,1,1,9,55000,45000, , , , , , , , 
29,1,4,17,1,40,2,3,1.5,1,-1,0,-1,1,1,1,1,.5,0,1,97,18,1,18,16,18,5,0,1,1,2,99,7,0,1,1,9,45000,45000, , , , , , , ,2
50,4,1,12,-1,25,1,1,-1,2,-1,0,4,0,0,0,0,-1,0,1,97,24,1,24,0,98,5,8,0,1,4,9,7,0,8,1,99,-1,-1, , , , , , , , 
37,2,1,14,5,40,1,4,9,1,25,1,5,1,1,1,1,4,2,1,12,24,0,24,6,97,1,1,2,0,1,6,1,2,1,1,12,-1,-1,14,12,40,25,1,0,2, 
40,3,3,16,-1,-1,2,1,-1,2,-1,0,-1,0,0,0,0,-1,1,1,16,99,2,24,12,16,1,0,0,2,2,11,3,4,3,4,8,-1,-2,16,16, , ,0,0,0,4
36,2,1,12,-1,40,1,1,-1,2,-1,0,-1,1,0,0,0,-1,0,1,97,9,2,9,12,98,3,0,1,2,2,6,7,0,1,1,11,11250,11250, , , , , , , , 
45,3,1,14,-1,40,1,1,-1,2,-1,0,5,0,0,0,0,-1,0,2,97,18,1,18,8,98,3,1,1,2,2,10,7,0,1,1,8,45000,45000, , , , , , , , 
53,4,0,11,-1,40,0,1,-1,2,-1,0,-1,0,0,0,0,-1,0,1,97,3,1,3,98,97,5,0,0,1,1,20,7,0,2,1,5,3500,3500, , , , , , , , 
43,3,1,12,-1,35,1,1,-1,2,-1,0,6,0,0,0,0,-1,0,2,97,8,1,8,8,97,5,8,1,1,1,5,7,0,1,2,8,9000,9000, , , , , , , , 
33,2,2,15,0,40,2,3,2,2,50,1,99,1,0,1,1,2,1,1,12,17,0,20,10,12,1,1,0,0,1,3,1,1,2,1,4,67500,37500,12,15,50,40,1,1,-3,2
67,5,0,8,-1,-1,0,1,-1,2,-1,0,0,0,0,0,0,-1,0,3,97,0,0,7,98,0,2,1,1,0,0,6,7,0,1,5,6,7500,-2, , , , , , , , 
89,5,0,9,-1,-1,0,1,-1,2,-1,0,5,0,0,0,0,-1,0,2,97,0,0,6,98,98,2,1,9,0,0,11,7,0,1,5,12,6500,-2, , , , , , , , 
50,4,3,16,0,40,2,3,2,2,-1,32,-1,1,0,1,1,2,0,2,97,17,1,17,12,8,3,0,2,1,1,4,7,0,1,1,1,37500,37500, , , , , , , ,-4
59,4,0,10,-1,-1,0,1,-1,2,-1,0,1,0,0,0,0,-1,0,2,97,0,0,99,6,98,2,1,1,0,9,3,7,0,1,7,12,-2,-2, , , , , , , , 
50,4,0,11,-1,-1,0,1,-1,1,40,0,-1,0,0,0,0,-1,2,2,12,0,1,11,98,98,1,0,0,0,3,8,1,1,8,5,3,16250,-2,11,12, ,40,0,1,-1, 
54,4,1,12,-1,-1,1,1,-1,2,-1,0,6,0,0,0,0,-1,1,1,15,12,0,21,12,12,1,1,2,0,9,1,1,5,1,7,6,82500,18750,15,12, , ,0,0,3,0
64,5,1,12,-1,-1,1,1,-1,2,-1,0,3,0,0,0,0,-1,0,3,97,0,2,99,6,98,2,1,2,0,9,2,7,0,1,7,10,-2,-2, , , , , , , , 
49,3,1,15,2,45,1,3,3,2,-1,14,-1,1,1,1,1,1,0,1,97,0,1,12,8,9,3,0,2,1,1,4,7,0,1,1,7,18750,-2, , , , , , , ,1
20,1,1,12,-1,30,1,1,-1,1,-1,0,3,0,0,0,0,-1,0,2,97,4,0,14,16,97,5,1,0,0,3,2,7,0,3,2,2,23750,4500, , , , , , , , 
22,1,1,12,2,-1,1,3,2,2,-1,0,2,1,1,1,0,0,0,2,97,6,0,15,15,12,5,2,0,0,0,4,7,0,3,6,7,27500,6500, , , , , , , ,-3
34,2,1,12,0,40,1,2,1,1,40,0,1,1,0,1,1,1,1,2,12,16,2,19,14,97,1,1,2,1,2,0,1,1,1,1,6,55000,32500,12,12,40,40,1,1,0, 
47,3,1,12,-1,40,1,1,-1,2,60,0,-1,1,9,0,0,-1,2,2,12,9,2,20,9,9,1,0,1,2,1,3,8,1,1,1,99,67500,11250,12,12,60,40,1,1,0,0
27,1,1,14,6,45,1,4,8,1,-1,1,1,1,1,1,1,2,0,2,97,15,1,15,20,20,5,2,1,1,2,1,7,0,1,1,6,27500,27500, , , , , , , ,0
46,3,1,12,-3,-1,1,9,-3,1,-1,99,-1,1,9,9,9,-3,0,2,97,11,1,12,12,12,3,0,0,2,9,2,7,0,2,3,99,18750,16250, , , , , , , ,0
37,2,1,12,-2,60,1,9,-2,1,-1,13,2,1,9,1,1,10,0,1,97,20,0,20,17,17,3,2,1,0,1,2,7,0,1,1,3,67500,67500, , , , , , , ,0
42,3,1,15,2.5,40,1,4,4.5,2,-1,1,-1,1,1,1,1,2,0,1,97,18,1,18,0,97,5,0,1,1,1,3,7,0,1,1,4,45000,45000, , , , , , , , 
74,5,1,12,1,72,1,2,1,1,-1,0,5,1,1,1,0,0,0,2,97,0,0,19,6,16,3,8,0,0,2,2,7,0,2,1,4,55000,-2, , , , , , , ,10
41,3,3,17,4,55,2,5,34,1,-1,1,99,1,1,1,1,30,0,1,97,17,1,18,12,12,5,1,2,1,1,2,7,0,1,1,1,45000,37500, , , , , , , ,0
42,3,3,16,2,40,2,4,5,2,-1,1,-1,1,1,1,1,3,0,1,97,20,1,20,12,16,3,0,1,1,1,3,7,0,1,1,8,67500,67500, , , , , , , ,4
37,2,0,10,-1,-1,0,1,-1,2,-1,0,1,0,0,0,0,-1,0,2,97,0,2,4,98,98,3,1,0,0,2,4,7,0,2,7,12,4500,-2, , , , , , , , 
32,2,1,12,1,55,1,3,2,1,40,1,3,1,1,1,1,1,1,1,12,16,1,19,12,12,1,1,1,2,1,4,1,1,1,1,2,55000,32500,12,12,55,40,1,1,0,0
40,3,4,20,2,60,2,3,2.5,1,30,0,-1,1,1,1,1,.5,1,1,13,16,1,17,14,12,1,0,2,1,1,3,1,2,1,1,12,37500,32500,20,13,60,30,1,0,7,-2
68,5,4,17,6,-1,2,5,14,1,-1,19,0,1,1,1,1,8,0,1,97,0,1,15,13,6,2,8,1,0,0,3,7,0,1,5,11,27500,-2, , , , , , , ,-7
64,5,1,12,-1,40,1,1,-1,1,40,0,4,1,0,0,0,-1,1,1,12,13,0,17,8,3,1,1,2,0,1,9,1,1,1,1,10,37500,21250,12,12,40,40,1,1,0,-5
56,4,3,16,.333333333333333,40,2,3,3.33333333333333,2,98,1,-1,1,1,1,1,3,9,9,12,17,8,17,12,12,1,0,2,2,2,1,1,1,1,1,8,37500,37500,12,16, ,40,1,1,-4,0
79,5,1,12,-1,-1,1,1,-1,2,-1,0,4,0,0,0,0,-1,0,1,97,0,0,11,12,6,2,1,8,0,1,4,7,0,1,5,11,16250,-2, , , , , , , ,-6
87,5,3,16,-1,-1,2,1,-1,2,-1,0,-1,0,0,0,0,-1,2,3,16,0,2,20,98,98,1,0,2,0,0,1,3,8,1,5,6,67500,-2,16,16, , ,0,0,0, 
54,4,3,16,-1,40,2,1,-1,2,-1,0,-1,0,0,0,0,-1,0,1,97,10,1,10,8,97,5,0,1,1,1,4,7,0,1,1,7,13750,13750, , , , , , , , 
29,1,3,16,3,50,2,4,6,2,-1,1,0,1,1,1,1,3,0,2,97,16,1,16,16,12,3,1,1,2,1,2,7,0,1,1,2,32500,32500, , , , , , , ,-4
21,1,1,14,1,65,1,3,3,1,-1,1,4,1,1,1,1,2,0,2,97,15,0,15,12,10,5,1,0,0,2,4,7,0,3,1,4,27500,27500, , , , , , , ,-2
46,3,4,19,-3,40,2,9,-3,1,-1,0,-1,1,9,9,9,-3,1,1,12,24,1,24,12,98,1,0,8,1,1,6,1,7,1,1,99,-1,-1,19,12,40, ,1,0,7, 
25,1,1,13,-1,38,1,1,-1,2,50,0,-1,0,0,0,0,-1,1,2,12,10,1,11,16,16,1,0,0,1,1,2,1,1,2,1,4,16250,13750,12,13,50,38,1,1,-1,0
25,1,1,12,2,50,1,3,4,1,-1,1,1,1,1,1,1,2,2,1,14,0,0,13,14,10,1,2,1,0,1,2,1,7,1,1,5,21250,-2,12,14,50, ,1,0,-2,-4
85,5,0,11,-1,-1,0,1,-1,2,-1,0,6,0,0,0,0,-1,0,2,97,0,3,6,98,98,2,9,1,0,3,7,7,0,1,5,11,6500,-2, , , , , , , , 
60,5,0,6,-1,-1,0,1,-1,1,40,0,2,0,0,0,0,-1,1,1,13,0,2,11,8,0,1,1,0,0,1,10,1,1,2,7,12,16250,-2,6,13, ,40,0,1,-7,-8
51,4,3,15,5,42,2,4,6,2,38,1,1,1,1,1,1,1,2,2,15,14,0,18,14,20,1,1,1,0,2,0,1,1,1,1,5,45000,23750,15,15,38,42,1,1,0,6
43,3,1,14,1,50,1,3,3,1,-1,8,0,1,1,1,1,2,0,2,97,19,0,19,9,12,3,1,3,0,1,1,7,0,1,1,3,55000,55000, , , , , , , ,3
39,2,3,16,-1,24,2,1,-1,2,-1,0,-1,0,0,0,0,-1,0,1,97,18,1,22,12,8,5,0,1,2,1,1,7,0,1,2,6,100000,45000, , , , , , , ,-4
38,2,2,14,1,-1,2,2,1,1,-1,0,3,1,1,1,0,0,2,2,12,15,1,15,16,12,1,1,0,1,1,6,1,8,2,3,9,27500,27500,14,12, , ,0,0,2,-4
33,2,1,12,1,35,1,3,1.5,1,-1,0,1,1,1,1,1,.5,0,1,97,18,0,18,8,8,5,1,1,0,1,7,7,0,1,1,9,45000,45000, , , , , , , ,0
44,3,3,16,0,40,2,4,5,2,-1,1,1,1,0,1,1,5,0,1,97,12,0,17,12,16,5,1,2,0,3,3,7,0,1,1,1,37500,18750, , , , , , , ,4
50,4,1,12,-1,40,1,1,-1,2,-1,0,4,0,0,0,0,-1,1,2,12,8,2,8,12,12,1,1,0,1,1,2,1,8,2,1,9,9000,9000,12,12, ,40,0,1,0,0
55,4,3,16,.5,40,2,2,.5,2,70,0,2,1,1,1,0,0,2,2,12,16,1,20,7,5,1,8,1,1,1,6,1,1,1,1,7,67500,32500,12,16,70,40,1,1,-4,-2
43,3,4,20,5,45,2,5,15,2,-1,9,-1,1,1,1,1,10,0,2,97,20,2,20,16,12,3,0,1,2,2,3,7,0,1,1,4,67500,67500, , , , , , , ,-4
35,2,1,12,0,47,1,4,5,1,40,99,-1,1,0,1,1,5,1,1,12,18,2,19,12,8,1,0,2,2,2,3,1,1,1,1,12,55000,45000,12,12,47,40,1,1,0,-4
25,1,1,15,1,35,1,3,4,1,-1,22,1,1,1,1,1,3,0,2,97,4,1,21,18,18,5,8,0,1,2,1,7,0,2,2,10,82500,4500, , , , , , , ,0
46,3,1,14,-1,40,1,1,-1,1,30,0,-1,1,0,0,0,-1,2,2,12,18,2,22,12,12,1,0,2,1,3,3,1,2,1,1,5,100000,45000,14,12,40,30,1,0,2,0
55,4,1,12,-1,47,1,1,-1,2,-1,0,4,0,0,0,0,-1,0,2,97,15,2,18,8,10,3,1,3,1,3,2,7,0,1,1,7,45000,27500, , , , , , , ,2
43,3,1,13,-3,-1,1,9,-3,2,40,99,4,1,9,9,9,-3,2,2,12,0,2,17,11,6,1,1,1,2,3,1,1,1,1,3,2,37500,-2,12,13,40, ,1,0,-1,-5
81,5,1,12,-1,-1,1,1,-1,2,-1,0,-1,0,0,0,0,-1,0,3,97,1,2,12,8,98,2,0,1,0,0,2,7,0,1,5,12,18750,500, , , , , , , , 
59,4,1,12,-1,-1,1,1,-1,2,-1,0,4,0,0,0,0,-1,1,1,12,14,0,19,7,5,1,1,1,0,9,5,1,5,1,7,3,55000,23750,12,12, , ,0,0,0,-2
68,5,1,12,-1,-1,1,1,-1,2,-1,0,1,0,0,0,0,-1,1,2,12,0,1,17,8,3,1,1,1,0,0,3,1,5,1,5,11,37500,-2,12,12, , ,0,0,0,-5
52,4,1,12,-1,-1,1,1,-1,2,48,0,-1,0,0,0,0,-1,1,2,14,0,1,17,12,8,1,0,0,0,0,6,1,1,2,8,5,37500,-2,14,12,48, ,1,0,2,-4
52,4,3,16,1,24,2,4,7,2,40,1,3,1,1,1,1,6,1,1,18,15,0,23,16,15,1,1,1,0,1,2,4,1,1,2,7,110000,27500,18,16,40,24,1,0,2,-1
34,2,1,13,-1,65,1,1,-1,1,-1,0,1,0,0,0,0,-1,0,1,97,21,0,21,16,12,2,1,3,0,1,11,7,0,1,1,5,82500,82500, , , , , , , ,-4
32,2,0,11,-1,46,0,1,-1,1,-1,0,3,0,0,0,0,-1,1,1,11,16,1,17,10,6,1,2,0,1,1,2,0,7,2,1,8,37500,32500,11,11,46, ,1,0,0,-4
45,3,2,16,-1,40,2,1,-1,2,-1,0,-1,0,0,0,0,-1,0,2,97,19,2,19,8,11,3,0,1,1,1,2,7,0,1,1,7,55000,55000, , , , , , , ,3
59,4,4,19,3,65,2,4,8,1,50,1,-1,1,1,1,1,5,1,1,18,19,1,21,16,11,1,0,2,2,1,0,3,1,1,1,6,82500,55000,19,18,65,50,1,1,1,-5
49,3,4,20,1.5,40,2,5,26.5,1,40,1,2,1,1,1,1,25,2,1,17,20,2,22,99,98,1,1,8,1,2,12,4,1,1,1,2,100000,67500,20,17,40,40,1,1,3, 
75,5,1,13,-1,-1,1,1,-1,2,-1,0,1,0,0,0,0,-1,1,2,13,0,0,98,98,98,1,1,0,0,9,5,1,5,2,7,2,-2,-2,13,13, , ,0,0,0, 
79,5,0,11,-1,-1,0,1,-1,2,-1,0,5,0,0,0,0,-1,0,2,97,0,3,12,7,5,3,1,0,0,0,4,7,0,2,5,10,18750,-2, , , , , , , ,-2
62,5,0,7,-1,40,0,1,-1,1,40,0,4,0,0,0,0,-1,1,2,16,24,0,24,98,5,1,1,0,0,1,2,1,1,2,1,1,-1,-1,7,16,40,40,1,1,-9, 
65,5,1,12,-1,-1,1,1,-1,2,32,0,-1,0,0,0,0,-1,1,1,12,0,2,20,98,98,1,0,1,0,0,10,1,2,1,5,12,67500,-2,12,12,32, ,0,0,0, 
72,5,1,11,-1,-1,1,1,-1,1,-1,0,4,0,0,0,0,-1,1,1,99,24,0,24,9,6,1,1,1,0,0,3,0,7,1,5,1,-1,-1,11, , , ,0,0, ,-3
50,4,1,16,-3,37,1,9,-3,2,66,99,0,1,9,9,9,-3,2,2,10,9,1,19,16,16,1,9,1,1,1,3,0,1,1,1,9,55000,11250,10,16,66,37,1,1,-6,0
19,1,1,12,-1,-1,1,1,-1,2,-1,0,-1,0,0,0,0,-1,1,2,13,0,2,11,12,12,1,0,0,0,2,2,4,6,3,7,3,16250,-2,13,12, , ,0,0,1,0
36,2,1,13,-1,40,1,1,-1,1,-1,0,2,0,0,0,0,-1,1,1,12,19,0,19,12,14,1,1,2,0,1,3,1,7,1,1,10,55000,55000,13,12,40, ,1,0,1,2
75,5,1,13,-1,-1,1,1,-1,2,-1,0,0,0,0,0,0,-1,0,3,97,0,0,16,12,12,2,2,3,0,0,11,7,0,1,5,9,32500,-2, , , , , , , ,0
43,3,2,14,0,45,2,2,.0166666666666667,1,40,0,-1,1,0,1,1,.0166666666666667,1,1,12,18,1,20,14,6,1,0,0,1,1,7,1,1,2,1,12,67500,45000,14,12,45,40,1,1,2,-8
35,2,1,12,2,54,1,4,9,1,-1,1,99,1,1,1,1,7,0,2,97,16,2,16,10,10,3,1,3,1,2,4,7,0,1,1,3,32500,32500, , , , , , , ,0
54,4,1,12,.0833333333333333,70,1,2,.333333333333333,2,70,0,0,1,1,1,1,.25,2,2,99,0,0,1,8,1,1,1,3,0,1,2,0,1,1,1,11,500,-2, ,12,70,70,1,1, ,-7
45,3,1,12,.0833333333333333,40,1,3,2.08333333333333,1,40,1,3,1,1,1,1,2,2,2,14,20,0,22,12,12,1,1,2,0,1,2,2,1,1,1,9,100000,67500,12,14,40,40,1,1,-2,0
81,5,2,13,-1,-1,2,1,-1,2,-1,0,-1,0,0,0,0,-1,0,2,97,0,1,11,8,6,2,0,0,0,0,6,7,0,2,5,9,16250,-2, , , , , , , ,-2
29,1,0,8,-1,35,0,1,-1,1,-1,0,99,0,0,0,0,-1,0,2,97,16,2,16,8,11,3,1,0,1,2,2,7,0,2,2,7,32500,32500, , , , , , , ,3
54,4,1,12,-1,72,1,1,-1,1,-1,0,-1,0,0,0,0,-1,0,3,97,24,1,24,12,12,3,0,2,2,2,2,7,0,1,1,4,-1,-1, , , , , , , ,0
32,2,1,12,3,-1,1,5,15,2,40,9,-1,1,1,1,1,12,1,2,12,0,2,17,12,12,1,0,1,0,2,1,1,1,1,7,5,37500,-2,12,12,40, ,1,0,0,0
80,5,0,9,-1,-1,0,1,-1,2,-1,0,2,0,0,0,0,-1,0,2,97,0,0,98,2,8,2,1,1,0,9,12,7,0,1,7,3,-2,-2, , , , , , , ,6
